Mes;IdServicio;Ano;IdEstablecimiento;CodigoPrestacion;IdRegion;IdComuna;Col01;Col02;Col03;Col04;Col05;Col06;Col07;Col08;Col09;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col33;Col34;Col35;Col36;Col37;Col38;Col39;Col40;Col41;Col42;Col43;Col44;Col45;Col46;Col47;Col48;Col49;Col50
6;15;2025;115404;01080008;6;6107;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115413;01080008;6;6107;3;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;15;2025;115305;01080008;6;6108;12;0;0;1;3;2;3;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115305;01080008;6;6108;19;0;0;1;8;5;4;1;0;0;0;0;0;1;5;0;0;0;0;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115305;27500110;6;6108;1;;;;;;;;;;1;;;;;;;;;;;1;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;;;;;;;
7;15;2025;115305;01080008;6;6108;15;0;0;0;3;7;4;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;15;2025;115305;01080008;6;6108;20;0;0;4;6;4;3;3;0;0;0;0;0;1;7;0;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;15;2025;115305;27500110;6;6108;15;;;;;;0;;2;5;8;;0;0;;0;;;;;;20;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
7;15;2025;115305;27500110;6;6108;22;;;;;;;;11;5;2;4;;;;;;;;;;22;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
2;15;2025;115305;01080008;6;6108;15;0;0;3;3;5;3;1;0;0;0;0;0;0;6;0;0;0;0;1;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;115305;01080008;6;6108;12;0;0;0;1;6;2;2;1;0;0;0;0;0;2;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;115305;27500110;6;6108;19;;;;;;;1;4;5;5;3;1;;;;;;;;;13;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
11;15;2025;115305;27500110;6;6108;19;;;;;;0;0;7;3;6;3;0;0;0;0;;;;;;19;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
6;15;2025;115305;27500110;6;6108;11;;;;;;;1;1;6;1;2;;;;;;;;;;11;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
10;15;2025;115305;27500110;6;6108;229;;;;;;0;32;26;46;79;46;0;0;0;0;;;;;;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
10;15;2025;115305;01080008;6;6108;11;0;0;1;1;4;3;1;1;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115305;01080008;6;6108;20;;;1;4;6;6;3;;;;;0;0;11;0;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115305;01080008;6;6108;14;0;0;3;6;4;1;0;0;0;0;0;0;2;4;0;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;15;2025;115305;01080008;6;6108;19;0;0;3;3;4;6;3;0;0;0;;0;0;6;0;0;0;0;0;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115305;27500110;6;6108;2;;;;;;;;2;;;;;;;;;;;;;;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
8;15;2025;115305;27500110;6;6108;19;;;;;;;;4;3;8;4;;;;;;;;;;7;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
6;15;2025;115305;01080008;6;6108;17;0;0;1;4;4;4;3;1;0;0;0;0;0;3;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;15;2025;115305;27500110;6;6108;4;;;;;;;;1;2;;1;;;;;;;;;;4;0;0;0;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;
12;15;2025;115305;01080008;6;6108;15;0;0;0;0;5;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;15;2025;115400;01080008;6;6108;1;;;;;1;;;;;;;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;15;2025;115400;01080008;6;6108;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115400;01080008;6;6108;1;;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;15;2025;115400;01080008;6;6108;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115400;01080008;6;6108;1;;;;1;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;15;2025;115400;01080008;6;6108;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;15;2025;115400;01080008;6;6108;1;;;;;1;;;;;;;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115400;01080008;6;6108;1;;;;1;;;;;;;;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;200264;01080008;6;6108;7;;;;;5;1;;1;;;;0;6;6;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;15;2025;200264;01080008;6;6108;2;0;0;0;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;15;2025;200264;01080008;6;6108;5;0;0;0;2;2;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;200264;01080008;6;6108;4;;;;1;;1;2;;;;;0;3;3;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;15;2025;200264;01080008;6;6108;4;;;;1;;3;;;;;;0;2;1;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;15;2025;200264;01080008;6;6108;1;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;200264;01080008;6;6108;3;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;15;2025;200264;01080008;6;6108;4;;;;;2;1;1;;;;;0;2;2;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;200264;01080008;6;6108;5;;;;;2;1;1;1;;;;0;3;5;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;15;2025;200264;01080008;6;6108;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;15;2025;200264;01080008;6;6108;4;;;;;2;;2;;;;;0;0;1;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;15;2025;200264;01080008;6;6108;4;;;;;1;1;2;;;;;0;0;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;15;2025;115326;01080008;6;6109;1;;;;1;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115326;01080008;6;6109;6;;;;1;;3;2;;;;;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;115326;01080008;6;6109;3;;;;1;;2;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;15;2025;115326;01080008;6;6109;8;;;;2;2;4;;;;;;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;15;2025;115326;01080008;6;6109;3;;;;1;;2;;;;;;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;15;2025;115326;01080008;6;6109;4;;;;1;1;1;1;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;15;2025;115326;01080008;6;6109;7;;;;;3;2;1;1;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115326;01080008;6;6109;4;;;;2;;1;1;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115326;27500110;6;6109;9;;;;;;;;3;1;2;2;1;;;;;;;;;9;;;2;0;0;;0;0;0;;;;;;;;;;;;;;;;;;;
5;15;2025;115326;01080008;6;6109;6;;;1;;2;2;1;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;15;2025;115326;01080008;6;6109;1;;;;1;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115326;01080008;6;6109;5;;;;;2;1;;1;1;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;15;2025;115326;01080008;6;6109;8;;1;;3;2;2;;;;;;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;15;2025;115325;27500110;6;6109;2;;;;;;;;;;1;1;;;;;;;;;;2;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
10;15;2025;115325;01080008;6;6109;5;;;1;;1;3;;;;;;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;15;2025;115325;01080008;6;6109;2;;;;;2;;;;;;;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;15;2025;115325;01080008;6;6109;3;;;;1;;;2;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;15;2025;115325;01080008;6;6109;3;;;;;;2;1;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;15;2025;115325;01080008;6;6109;5;;;;;2;3;;;;;;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;15;2025;115325;27500110;6;6109;2;;;;;;;1;1;;;;;;;;;;;;;2;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
1;15;2025;115325;01080008;6;6109;8;;;1;2;1;2;2;;;;;0;1;1;0;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115325;27500110;6;6109;5;;;;;;;;1;1;1;1;1;;;;;;;;;5;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;;;;;;;
6;15;2025;115325;27500110;6;6109;9;;;;;;;1;1;2;3;2;;;;;;;;;;9;0;0;0;0;2;;0;0;0;0;;;;;;;;;;;;;;;;;;
9;15;2025;115325;01080008;6;6109;1;;;;1;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;115325;27500110;6;6109;3;;;;;;;;;1;1;1;;;;;;;;;;3;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
2;15;2025;115325;01080008;6;6109;3;;;;1;;1;1;;;;;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;15;2025;115325;27500110;6;6109;4;;;;;;;1;;2;1;;;;;;;;;;;4;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
7;15;2025;115325;01080008;6;6109;4;;;;2;1;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115325;27500110;6;6109;5;;;;;;;;3;;1;1;;;;;;;;;;5;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
4;15;2025;115325;01080008;6;6109;5;;;1;;2;;1;1;;;;0;2;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115325;01080008;6;6109;8;;;;2;3;2;1;;;;;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115325;27500110;6;6109;5;;;;;;;;3;;;1;1;;;;;;;;;;;;0;0;0;;0;0;0;;;;;;;;;;;;;;;;;;;
11;15;2025;115325;01080008;6;6109;4;;;;;2;;2;;;;;0;0;3;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115419;01080008;6;6109;1;;;;;;1;;;;;;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;15;2025;115419;01080008;6;6109;2;;;;1;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;15;2025;115419;01080008;6;6109;1;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;15;2025;115419;01080008;6;6109;1;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;15;2025;115419;01080008;6;6109;2;;;;;1;1;;;;;;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;15;2025;115306;01080008;6;6110;12;;;1;2;5;3;1;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;15;2025;115306;01080008;6;6110;9;;;2;2;2;3;;;;;;0;0;2;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115306;01080008;6;6110;17;;;;5;6;4;1;1;;;;0;0;1;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115306;27500110;6;6110;9;;;;;;;;3;3;3;;;;;;;;;;;;;;0;0;0;;0;0;0;;;;;;;;;;;;;;;;;;;
7;15;2025;115306;27500110;6;6110;15;;;;;;0;;3;6;3;;3;;;;;;;;;15;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
10;15;2025;115306;01080008;6;6110;5;0;0;0;2;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;15;2025;115306;27500110;6;6110;16;;;;;;1;1;1;4;7;2;0;0;0;0;;;;;;16;0;0;0;0;1;;0;0;0;0;;;;;;;;;;;;;;;;;;
5;15;2025;115306;01080008;6;6110;6;;;;2;3;1;;;;;;0;0;2;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;115306;27500110;6;6110;27;;;;;;0;0;3;9;6;9;;;;;;;;;;;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
9;15;2025;115306;01080008;6;6110;7;;;;;2;5;;;;;;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;15;2025;115306;01080008;6;6110;10;;;1;1;3;4;1;;;;;0;1;4;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;15;2025;115306;27500110;6;6110;31;;;;;;3;0;9;13;6;0;;;;;;;;;;33;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
3;15;2025;115306;01080008;6;6110;5;;;;1;3;;1;;;;;0;0;1;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;15;2025;115306;27500110;6;6110;14;;;;;;0;0;4;2;4;2;2;0;0;0;;;;;;14;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
11;15;2025;115306;01080008;6;6110;12;0;0;1;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115306;01080008;6;6110;15;;;;2;7;4;2;;;;;0;0;1;0;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115306;27500110;6;6110;9;;;;;;;;;3;3;3;;;;;;;;;;9;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
6;15;2025;115306;27500110;6;6110;15;;;;;;;;;3;9;3;;;;;;;;;;15;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
3;15;2025;115306;27500110;6;6110;18;;;;;;;;9;6;3;;;;;;;;;;;18;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;;;;;;;
12;15;2025;115306;01080008;6;6110;13;0;0;1;4;2;3;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;15;2025;115306;27500110;6;6110;14;;;;;;0;0;4;2;4;2;2;0;0;0;;;;;;14;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
6;15;2025;115306;01080008;6;6110;12;;1;1;2;1;7;;;;;;0;2;2;0;0;0;0;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;15;2025;115401;27500110;6;6110;6;;;;;;;;2;4;;;;;;;;;;;;;;;0;0;0;;0;0;0;;;;;;;;;;;;;;;;;;;
2;15;2025;115401;01080008;6;6110;6;;;;2;2;1;;1;;;;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;15;2025;115401;01080008;6;6110;5;;;;2;3;;;;;;;0;1;0;0;0;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;15;2025;115401;01080008;6;6110;3;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;15;2025;115401;01080008;6;6110;4;;;;;1;3;;;;;;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;15;2025;115401;01080008;6;6110;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115401;01080008;6;6110;6;;;;2;;4;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;115401;01080008;6;6110;7;;;1;1;1;1;3;;;;;0;0;0;0;0;0;0;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115401;01080008;6;6110;3;;;;1;1;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115401;27500110;6;6110;3;;;;;;;;3;;;;;;;;;;;;;3;;;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
5;15;2025;115401;01080008;6;6110;4;;;;;2;1;1;;;;;0;0;0;0;0;0;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;15;2025;115401;01080008;6;6110;4;;;1;1;;;2;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;15;2025;115401;01080008;6;6110;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115401;27500110;6;6110;3;;;;;;;;3;;;;;;;;;;;;;3;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;;;;;;;
3;15;2025;115401;01080008;6;6110;5;;;1;2;2;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;15;2025;115327;01080008;6;6111;3;;;;;3;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;15;2025;115481;01080008;6;6111;2;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;15;2025;115327;01080008;6;6111;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;15;2025;115327;27500110;6;6111;6;;;;;;;;1;4;1;;;;;;;;;;;6;0;0;0;0;1;;0;0;0;0;;;;;;;;;;;;;;;;;;
8;15;2025;115327;01080008;6;6111;1;;;;1;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;15;2025;115327;27500110;6;6111;4;;;;;;;;;2;;2;;;;;;;;;;2;0;0;0;0;1;;0;0;0;0;;;;;;;;;;;;;;;;;;
12;15;2025;115327;01080008;6;6111;5;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;15;2025;115327;27500110;6;6111;7;;;;;;;;;3;3;1;;;;;;;;;;6;0;0;0;0;1;;0;0;0;0;;;;;;;;;;;;;;;;;;
12;15;2025;115481;01080008;6;6111;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;15;2025;115327;27500110;6;6111;5;;;;;;;;1;1;1;2;;;;;;;;;;5;0;0;0;0;1;;0;0;0;0;;;;;;;;;;;;;;;;;;
7;15;2025;115327;01080008;6;6111;6;;;;1;3;1;1;;;;;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;15;2025;115327;27500110;6;6111;5;;;;;;;;3;;;2;;;;;;;;;;5;0;0;0;0;1;;0;0;0;0;;;;;;;;;;;;;;;;;;
7;15;2025;115481;01080008;6;6111;1;;;;;;1;;;;;;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115327;01080008;6;6111;2;;;;;1;;1;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115327;27500110;6;6111;12;;;;;;;;;5;7;;;;;;;;;;;12;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;;;;;;;
6;15;2025;115481;01080008;6;6111;1;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;115327;27500110;6;6111;1;;;;;;;;;;;1;;;;;;;;;;1;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
4;15;2025;115481;01080008;6;6111;1;;;;1;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;115327;01080008;6;6111;3;;;;;2;;1;;;;;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115327;27500110;6;6111;8;;;;;;;;2;4;2;;;;;;;;;;;;;;6;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
5;15;2025;115481;01080008;6;6111;1;;;;;;1;;;;;;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115327;01080008;6;6111;6;;;;;2;3;1;;;;;0;0;1;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;15;2025;115481;01080008;6;6111;2;;;;;1;;1;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;15;2025;115327;01080008;6;6111;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115327;27500110;6;6111;7;;;;;;;;1;3;3;;;;;;;;;;;7;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;;;;;;;
3;15;2025;115327;01080008;6;6111;4;;;;;2;2;;;;;;1;1;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;15;2025;115327;01080008;6;6111;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;2025;115481;01080008;6;6111;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;15;2025;115330;27500110;6;6111;1;;;;;;;;;1;;;;;;;;;;;;1;0;0;0;0;1;;0;0;0;;;;;;;;;;;;;;;;;;;
2;15;2025;115330;01080008;6;6111;8;;;3;2;1;2;;;;;;1;2;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;15;2025;115330;27500110;6;6111;6;;;;;;;;1;2;3;;;;;;;;;;;6;0;0;0;0;3;;0;0;0;0;;;;;;;;;;;;;;;;;;
7;15;2025;115330;01080008;6;6111;8;;;1;2;3;1;1;;;;;0;2;0;0;0;0;0;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;115330;27500110;6;6111;6;;;;;;;;1;1;4;;;;;;;;;;;4;0;0;0;0;1;;0;0;0;0;;;;;;;;;;;;;;;;;;
9;15;2025;115330;01080008;6;6111;3;;;;;1;2;;;;;;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;15;2025;115330;27500110;6;6111;3;;;;;;;;;;2;1;;;;;;;;;;3;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
8;15;2025;115330;01080008;6;6111;3;;;;;;2;1;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115330;27500110;6;6111;8;;;;;;;;1;4;2;1;;;;;;;;;;9;0;0;0;0;5;;0;0;0;;;;;;;;;;;;;;;;;;;
1;15;2025;115330;01080008;6;6111;4;;;;1;2;1;;;;;;0;0;0;0;0;0;0;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;15;2025;115330;01080008;6;6111;5;;;1;;;4;;;;;;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;15;2025;115330;27500110;6;6111;5;;;;;;;;;3;2;;;;;;;;;;;5;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
8;15;2025;115330;27500110;6;6111;1;;;;;;;;;;1;;;;;;;;;;;1;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;;;
6;15;2025;115330;01080008;6;6111;3;;;;;1;1;1;;;;;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;15;2025;115330;27500110;6;6111;12;;;;;;;;4;2;2;4;;;;;;;;;;9;0;0;0;0;3;;0;0;0;0;;;;;;;;;;;;;;;;;;
12;15;2025;115330;01080008;6;6111;5;;;1;;;3;1;;;;;0;0;1;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
