Mes;IdServicio;Ano;IdEstablecimiento;CodigoPrestacion;IdRegion;IdComuna;Col01;Col02;Col03;Col04;Col05;Col06;Col07;Col08;Col09;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col33;Col34;Col35;Col36;Col37;Col38;Col39;Col40;Col41;Col42;Col43;Col44;Col45;Col46;Col47;Col48;Col49;Col50
1;28;2026;128111;29101728;8;8203;3;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;28;2026;128111;29101729;8;8203;3;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;28;2026;128111;01030100;8;8203;3;0;0;3;0;0;0;0;0;2;0;0;0;0;2;3;3;0;0;0;3;2;3;0;3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;6;2026;106100;29101715;5;5101;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;0;1;0;1;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;6;2026;106100;29101728;5;5101;51;0;9;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;2026;106103;29101716;5;5601;1;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;6;2026;106103;29101728;5;5601;47;;12;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;2026;106103;29101729;5;5601;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;2026;106103;29101742;5;5601;8;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;2026;106103;01030100;5;5601;51;;1;41;9;;;;;51;48;;;;;51;41;;24;1;19;42;48;;0;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;6;2026;106103;29101714;5;5601;1;;;1;;;;;;1;1;;;;;1;0;;1;;;1;1;;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;6;2026;106103;01030300;5;5601;9;;2;3;4;;;;;9;9;;;;;9;7;;1;;6;7;9;;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;6;2026;106103;24090700;5;5601;42;;1;32;9;;;1;4;42;42;;;;;42;28;;;;35;30;34;;0;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;6;2026;106103;29101718;5;5601;2;;;2;;;1;;;2;;;;;;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;6;2026;106100;29101742;5;5101;22;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;6;2026;106100;01030100;5;5101;54;0;2;44;8;1;0;1;4;31;43;0;0;0;14;35;;2;44;2;41;37;49;0;0;4;1;0;0;0;;;;;;;;;;;;;;;;;;;;
1;6;2026;106100;29101714;5;5101;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;;0;1;0;1;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;6;2026;106100;01030300;5;5101;22;0;1;17;4;0;0;0;1;0;20;0;0;0;0;0;;0;21;0;21;3;20;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;6;2026;106100;24090700;5;5101;41;0;2;31;8;0;3;2;8;11;36;0;0;1;0;10;;5;20;5;27;4;31;0;0;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;6;2026;106100;01030100;5;5101;39;0;2;27;10;1;1;0;5;15;35;0;0;0;11;28;;2;34;2;31;27;36;0;1;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;6;2026;106100;29101728;5;5101;46;1;9;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;6;2026;106100;29101729;5;5101;4;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;6;2026;106100;29101742;5;5101;24;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;6;2026;106100;01030100;5;5101;56;0;5;44;7;0;0;0;9;28;46;0;0;0;13;42;;5;43;4;46;36;49;0;1;7;0;1;0;0;;;;;;;;;;;;;;;;;;;;
3;6;2026;106100;29101714;5;5101;2;0;0;2;0;0;0;0;0;2;2;0;0;0;0;2;;0;2;0;2;1;2;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;6;2026;106100;01030300;5;5101;25;0;2;18;5;0;0;1;3;3;25;0;0;0;0;2;;3;12;4;19;5;20;;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;6;2026;106100;24090700;5;5101;43;0;0;32;11;0;0;1;9;13;43;0;0;0;0;15;;3;17;9;30;7;40;0;0;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;6;2026;106103;29101728;5;5601;46;;5;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;6;2026;106103;29101742;5;5601;10;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;6;2026;106103;01030100;5;5601;47;;4;32;11;;;;1;45;44;;;;;48;41;1;35;1;9;45;46;;1;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;6;2026;106103;29101714;5;5601;3;;;3;;;;;1;3;3;;;;;3;0;;3;;;2;3;;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;6;2026;106103;01030300;5;5601;10;0;0;6;4;;;;;7;10;;;;;3;10;;3;;8;11;11;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;6;2026;106103;24090700;5;5601;37;0;1;27;9;;1;2;4;31;35;;;2;;20;31;;4;;19;26;28;;1;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;6;2026;106100;01030300;5;5101;23;0;0;16;7;0;0;2;4;1;23;0;0;0;0;0;;5;14;5;14;5;19;0;1;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;6;2026;106100;24090700;5;5101;50;0;2;38;10;0;0;4;6;4;50;0;0;0;0;13;;4;40;5;39;13;44;0;1;6;0;1;0;0;;;;;;;;;;;;;;;;;;;;
4;6;2026;106103;29101728;5;5601;44;;6;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;6;2026;106103;29101729;5;5601;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;6;2026;106103;29101742;5;5601;16;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;6;2026;106103;01030100;5;5601;45;;1;37;8;;;;4;;44;;;;;16;43;1;35;;7;38;36;;2;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;6;2026;106103;01030300;5;5601;16;;;8;8;;;;;16;16;;;;;16;16;;2;;14;14;16;;0;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;6;2026;106103;24090700;5;5601;32;;;26;5;;;;2;32;32;;;;;32;32;;4;1;27;23;30;;0;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;6;2026;106100;29101728;5;5101;56;2;14;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;6;2026;106100;29101729;5;5101;3;0;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;6;2026;106100;29101742;5;5101;24;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;6;2026;106100;01030100;5;5101;63;0;3;42;18;1;1;2;7;39;54;0;0;0;17;42;;6;51;5;50;36;57;0;0;8;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;6;2026;106100;29101714;5;5101;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;;0;1;0;1;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;6;2026;106100;01030300;5;5101;23;0;3;14;6;0;0;0;3;8;22;0;0;1;0;0;;2;16;2;16;6;18;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;6;2026;106100;24090700;5;5101;49;0;3;36;10;0;2;4;6;22;48;0;0;1;0;21;;1;30;3;31;7;38;0;1;7;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;6;2026;106100;29101718;5;5101;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;6;2026;106100;29101728;5;5101;57;0;16;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;6;2026;106100;29101729;5;5101;3;0;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;6;2026;106100;29101742;5;5101;21;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;6;2026;106100;01030100;5;5101;63;0;4;51;7;0;0;1;10;39;52;0;0;0;16;53;;2;50;2;49;39;59;0;1;3;1;1;0;0;;;;;;;;;;;;;;;;;;;;
5;6;2026;106100;29101714;5;5101;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;;0;0;0;1;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;6;2026;106100;01030300;5;5101;20;0;1;9;10;0;0;1;2;6;19;0;0;1;0;0;;1;12;1;13;3;17;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;6;2026;106100;24090700;5;5101;52;0;2;45;5;0;0;3;10;27;52;0;0;0;0;23;;4;34;3;36;9;42;0;0;6;1;0;0;0;;;;;;;;;;;;;;;;;;;;
1;6;2026;106103;29101742;5;5601;5;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;6;2026;106103;01030100;5;5601;56;1;2;42;11;;1;1;4;83;50;;;;2;63;45;1;42;;10;49;54;0;0;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;6;2026;106103;29101714;5;5601;4;;;4;;;;;;4;4;;;;;4;2;;3;;;3;4;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;6;2026;106103;01030300;5;5601;5;;;4;1;;;;;;5;;;;;5;4;;1;;3;5;6;0;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;6;2026;106103;24090700;5;5601;28;;2;21;5;;;;3;;28;;;;;15;17;;2;;20;20;22;0;0;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;6;2026;106103;29101728;5;5601;53;1;10;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;6;2026;106103;29101729;5;5601;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;6;2026;106103;29101717;5;5601;1;;;;1;;;;1;1;;;;;;;;;;;;;1;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;6;2026;106103;29101728;5;5601;46;;8;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;6;2026;106103;29101742;5;5601;11;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;6;2026;106103;01030100;5;5601;45;;3;32;10;;;;4;44;43;;;;;42;38;2;27;;4;33;45;;1;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;6;2026;106103;01030300;5;5601;10;;1;7;2;;;;1;11;10;;;;;;10;1;7;1;2;10;10;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;6;2026;106103;24090700;5;5601;38;;;29;9;;;;5;37;38;;;1;;18;27;1;12;1;15;29;38;;0;7;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;6;2026;106100;29101728;5;5101;59;0;13;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;6;2026;106100;29101742;5;5101;14;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;6;2026;106100;01030100;5;5101;59;0;4;46;9;0;0;1;9;37;49;0;0;0;23;46;;3;46;3;46;40;55;;1;15;2;2;0;0;;;;;;;;;;;;;;;;;;;;
6;6;2026;106100;29101714;5;5101;2;0;0;1;1;0;0;0;0;1;2;0;0;0;1;2;;0;1;0;1;2;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;6;2026;106100;01030300;5;5101;15;0;0;7;8;0;0;0;2;2;15;0;0;0;0;0;;2;11;2;12;4;14;;0;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;
6;6;2026;106100;24090700;5;5101;55;0;2;40;13;0;2;2;16;23;54;0;0;1;0;18;;4;33;7;31;13;43;;2;9;1;0;0;0;;;;;;;;;;;;;;;;;;;;
6;6;2026;106103;29101728;5;5601;47;;9;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;6;2026;106103;29101729;5;5601;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;6;2026;106103;29101742;5;5601;11;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;6;2026;106103;01030100;5;5601;50;;1;40;9;;;;7;47;45;;;;;48;39;0;42;0;5;45;50;0;2;9;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;6;2026;106103;29101714;5;5601;2;;;2;;;;;1;2;2;;;;;1;1;0;1;0;0;2;2;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;6;2026;106103;01030300;5;5601;11;;;10;1;;;;;11;11;;;;;2;9;0;6;0;4;10;11;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;6;2026;106103;24090700;5;5601;33;;4;22;7;;;;6;33;33;;;;;16;26;1;5;2;24;28;34;0;0;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;17;2026;117101;29101728;16;16101;70;0;21;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;17;2026;117101;29101729;16;16101;2;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;17;2026;117101;29101742;16;16101;24;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;17;2026;117101;01030100;16;16101;75;0;6;56;13;1;0;2;9;30;49;48;1;1;52;42;66;7;63;1;1;64;64;0;4;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;17;2026;117101;29101714;16;16101;3;0;0;2;1;0;0;0;1;0;2;1;0;0;2;1;3;0;2;0;0;4;4;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;17;2026;117101;01030300;16;16101;26;0;0;18;8;0;0;0;5;1;26;0;0;0;0;0;26;0;7;3;16;23;23;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;17;2026;117101;24090700;16;16101;32;0;1;24;7;1;0;3;8;16;29;9;1;2;1;6;18;1;10;0;7;24;24;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;17;2026;117101;29101728;16;16101;69;0;25;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;17;2026;117101;29101729;16;16101;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;17;2026;117101;29101742;16;16101;17;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;17;2026;117101;29101742;16;16101;23;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;17;2026;117101;01030100;16;16101;73;0;5;57;11;1;0;0;8;25;45;28;1;0;56;25;69;3;66;0;0;70;70;0;1;1;1;1;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117101;29101714;16;16101;2;0;0;2;0;0;0;0;0;1;0;1;0;0;2;1;0;0;1;0;0;1;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117101;01030300;16;16101;24;0;0;13;11;0;0;0;2;1;24;0;0;1;0;0;15;0;6;0;17;24;24;0;1;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117101;24090700;16;16101;50;0;1;34;15;0;1;2;9;31;48;7;0;2;0;7;25;2;11;0;21;38;38;0;1;7;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;11;2026;111101;01030100;13;13119;97;;4;73;20;;;1;9;94;92;;;;4;85;;4;85;;3;82;91;1;5;19;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;11;2026;111101;01030300;13;13119;39;;4;23;12;;;;;22;39;;;;;;;1;29;;3;30;32;;1;9;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;11;2026;111101;24090700;13;13119;52;;3;38;11;;1;2;5;25;49;;;3;;16;;;25;;3;30;40;;0;13;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;17;2026;117103;29101728;16;16102;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;17;2026;117103;29101729;16;16102;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;17;2026;117103;01030100;16;16102;1;;;1;;;;;;;;;;;;1;1;;1;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;17;2026;117103;29101728;16;16102;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;17;2026;117103;29101729;16;16102;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;17;2026;117103;01030100;16;16102;1;;;1;;;;;;;;;;;;1;1;;1;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117103;29101728;16;16102;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;17;2026;117103;29101729;16;16102;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;17;2026;117103;01030100;16;16102;1;;;1;;;;;;;;;;;;1;1;;1;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;17;2026;117106;29101728;16;16201;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;17;2026;117106;01030100;16;16201;1;;;;1;;;;;;;;;;;1;1;;1;;1;1;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;17;2026;117106;29101728;16;16201;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;17;2026;117106;01030100;16;16201;1;;;;1;;;;;;;;;;1;;;;1;;1;1;1;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;17;2026;117106;29101728;16;16201;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;17;2026;117106;01030100;16;16201;3;;;3;;;;;;;;;;;2;;3;;3;;3;3;3;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117106;29101728;16;16201;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;17;2026;117106;01030100;16;16201;1;;;1;;;;;;;;;;;1;;1;;1;;1;1;1;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;17;2026;117106;29101728;16;16201;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;17;2026;117106;01030100;16;16201;1;;;1;;;;;;;;;;;1;;;;1;;1;1;1;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;17;2026;117102;24090700;16;16301;12;;1;8;3;;;;3;12;12;;;;;;5;;;;8;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;17;2026;117102;29101742;16;16301;5;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;17;2026;117102;01030100;16;16301;15;;1;13;1;;;;14;15;14;;;;1;;9;1;14;;;14;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;17;2026;117102;01030300;16;16301;5;;;4;1;;;;4;5;5;;;;;;;;;1;4;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;17;2026;117102;24090700;16;16301;12;;;8;4;;;;10;12;12;;;;;;3;;;;12;4;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117102;29101728;16;16301;20;;3;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;17;2026;117102;29101742;16;16301;3;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;17;2026;117102;01030100;16;16301;20;;;17;3;;;;;;14;;;;3;;13;1;16;;3;16;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;17;2026;117102;01030300;16;16301;3;;;2;1;;;;;;3;;;;;;;;;;3;2;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;17;2026;117102;24090700;16;16301;14;;;8;6;;;;1;;14;;;;;;1;;1;;13;4;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;17;2026;117102;29101728;16;16301;20;;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;17;2026;117102;29101729;16;16301;20;;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;17;2026;117102;29101728;16;16301;21;;3;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;17;2026;117102;29101729;16;16301;21;;3;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;17;2026;117102;29101742;16;16301;4;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;17;2026;117102;01030100;16;16301;21;;3;13;5;;;;3;;16;;;;4;;15;2;18;;1;15;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;17;2026;117102;01030300;16;16301;6;;;3;3;;;;1;;6;;;;;;;;;2;4;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;17;2026;117102;24090700;16;16301;13;;1;8;4;;;;1;;13;;;;;;;;;;13;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117102;29101729;16;16301;20;;3;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;17;2026;117102;29101742;16;16301;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;17;2026;117102;01030100;16;16301;20;;2;16;2;;;;2;20;15;;;;2;;15;;20;2;;18;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117102;01030300;16;16301;1;;;1;;;;;;1;1;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117102;24090700;16;16301;9;;2;4;3;;;;1;9;9;;;;;;2;;;;7;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;17;2026;117102;29101742;16;16301;4;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;17;2026;117102;01030100;16;16301;20;;1;14;5;1;;;4;;13;;;;6;;10;;18;1;;18;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;17;2026;117102;01030300;16;16301;5;;;3;2;;;;;;5;;;;;;2;;;;5;2;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;17;2026;117102;24090700;16;16301;22;;3;14;5;;;1;4;;18;;;;;;5;;1;3;18;4;;;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;17;2026;117102;29101728;16;16301;20;1;5;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;17;2026;117102;29101729;16;16301;20;1;5;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;17;2026;117102;29101728;16;16301;18;;3;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;17;2026;117102;29101742;16;16301;3;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;17;2026;117102;01030100;16;16301;18;;;15;3;;;;1;18;14;;;;3;;12;;12;;4;16;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;17;2026;117102;01030300;16;16301;4;;;2;2;;;;;4;4;;;;;;3;;;;4;3;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;17;2026;117102;29101728;16;16301;14;;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;17;2026;117102;29101729;16;16301;14;;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2026;105102;24090700;4;4301;16;0;1;12;3;0;0;0;1;16;18;0;0;0;0;4;14;0;0;1;15;14;14;0;2;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;5;2026;105102;01030100;4;4301;42;0;1;34;7;0;0;0;2;42;20;0;0;0;22;31;41;0;41;1;0;40;41;0;4;5;1;0;0;0;;;;;;;;;;;;;;;;;;;;
4;5;2026;105102;01030300;4;4301;39;0;2;27;10;0;0;0;2;39;39;0;0;0;0;0;38;0;0;1;39;37;37;0;3;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2026;105102;01030300;4;4301;26;0;0;22;4;0;0;0;0;26;26;0;0;0;0;0;26;0;0;0;26;26;26;0;3;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2026;105102;24090700;4;4301;22;0;0;22;0;0;0;0;3;22;25;0;0;0;0;9;20;0;0;1;20;17;19;0;0;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;5;2026;105102;29101728;4;4301;43;0;5;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;2026;105102;29101729;4;4301;2;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;2026;105102;29101715;4;4301;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117101;29101715;16;16101;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117101;29101718;16;16101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;17;2026;117101;29101728;16;16101;68;0;12;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
